LU,post_id,gold
etc,1179094410312785920_twitter,0
<user>,1178571782313463810_twitter,0
honky,1178571782313463810_twitter,1
<user>,1179029850205503488_twitter,0
shit,1179029850205503488_twitter,0
jews,1178796473175220230_twitter,0
meant,1178751837026938880_twitter,0
lol,1178751837026938880_twitter,0
<user>,1178778481787842560_twitter,0
lets,1178778481787842560_twitter,0
ur,1178778481787842560_twitter,0
talkin,1178778481787842560_twitter,0
u,1178778481787842560_twitter,0
side,1178778481787842560_twitter,0
faggot,1178778481787842560_twitter,0
bitches,1166400416676032512_twitter,0
<number>,1166400416676032512_twitter,0
max,1166400416676032512_twitter,0
men,1187838569748029446_twitter,0
switch,1187838569748029446_twitter,0
harder,1187838569748029446_twitter,0
women,1187838569748029446_twitter,0
ol,1187838569748029446_twitter,0
school,1165322295969107969_twitter,0
wanna,1165322295969107969_twitter,0
bring,1165322295969107969_twitter,0
shit,1165322295969107969_twitter,0
charge,1165322295969107969_twitter,0
ass,1165322295969107969_twitter,0
girl,1165322295969107969_twitter,0
bitches,1080868076520947712_twitter,0
life,1080868076520947712_twitter,0
trust,1082536285477072897_twitter,0
karma,1082536285477072897_twitter,0
bitch,1082536285477072897_twitter,0
<date>,1179008752932020225_twitter,0
office,1179008752932020225_twitter,0
refugee,1179008752932020225_twitter,0
resettlement,1179008752932020225_twitter,0
<number>,1179008752932020225_twitter,0
allegations,1179008752932020225_twitter,0
abuse,1179008752932020225_twitter,0
harassment,1179008752932020225_twitter,0
government,1179008752932020225_twitter,0
justice,1179008752932020225_twitter,0
<user>,1179029276923809792_twitter,0
please,1179029276923809792_twitter,0
twist,1179029276923809792_twitter,0
matter,1179029276923809792_twitter,0
muslim,1179029276923809792_twitter,0
thrown,1179029276923809792_twitter,0
refugees,1179029276923809792_twitter,0
door,1179029276923809792_twitter,0
muslims,1179029276923809792_twitter,0
<number>,1179029276923809792_twitter,0
countries,1179029276923809792_twitter,0
hindus,1179029276923809792_twitter,0
india,1179029276923809792_twitter,0
context,1179029276923809792_twitter,0
chink,26418398_gab,1
cries,26418398_gab,0
<number>,1179096960537632768_twitter,0
right,1179096960537632768_twitter,0
man,1179096960537632768_twitter,0
morons,1179096960537632768_twitter,0
voice,1179096960537632768_twitter,0
bill,1179096960537632768_twitter,0
lord,1179096960537632768_twitter,0
<user>,1178846052436320256_twitter,0
thread,1178846052436320256_twitter,0
people,1178846052436320256_twitter,0
difference,1178846052436320256_twitter,0
immigrant,1178846052436320256_twitter,0
refugee,1178846052436320256_twitter,0
asylum,1178846052436320256_twitter,0
etc,1178846052436320256_twitter,0
<user>,1179101665485443072_twitter,0
difference,1179101665485443072_twitter,0
muslim,1179101665485443072_twitter,0
refugee,1179101665485443072_twitter,0
please,1179101665485443072_twitter,0
talk,1179101665485443072_twitter,0
sense,1179101665485443072_twitter,0
<user>,1179012930681085952_twitter,0
need,1179012930681085952_twitter,0
eat,1179012930681085952_twitter,0
nigger,1179012930681085952_twitter,1
<user>,1179080875541221379_twitter,0
news,1179080875541221379_twitter,0
story,1179080875541221379_twitter,0
begin,1179080875541221379_twitter,0
push,1179080875541221379_twitter,0
rise,1179080875541221379_twitter,0
hate,1179080875541221379_twitter,0
trump,1179080875541221379_twitter,0
presidency,1179080875541221379_twitter,0
lie,1179080875541221379_twitter,0
media,1179080875541221379_twitter,0
blacks,1179080875541221379_twitter,0
type,1179080875541221379_twitter,0
stories,1179080875541221379_twitter,0
<user>,1179054449320443905_twitter,0
woman,1179054449320443905_twitter,0
beauty,1179054449320443905_twitter,0
instagram,1179054449320443905_twitter,0
page,1179054449320443905_twitter,0
comments,1179054449320443905_twitter,0
pic,1179054449320443905_twitter,0
ew,1179054449320443905_twitter,0
needs,1179054449320443905_twitter,0
son,1179054449320443905_twitter,0
baby,1179054449320443905_twitter,0
kids,1179054449320443905_twitter,0
trailer,1179054449320443905_twitter,0
trash,1179054449320443905_twitter,0
etc,1179054449320443905_twitter,0
wigger,1178501413346906113_twitter,1
calls,1178501413346906113_twitter,0
lives,1178501413346906113_twitter,0
non,1178501413346906113_twitter,0
children,1178501413346906113_twitter,0
africa,1178501413346906113_twitter,0
india,1178501413346906113_twitter,0
race,1178501413346906113_twitter,0
traitor,1178501413346906113_twitter,0
none,1104599456941572097_twitter,0
hoes,1104599456941572097_twitter,1
want,1104599456941572097_twitter,0
man,1163163689027022851_twitter,0
guys,1163163689027022851_twitter,0
nigger,1163163689027022851_twitter,1
faggots,1163163689027022851_twitter,1
dude,1142899345479614469_twitter,0
door,1142899345479614469_twitter,0
<number>,1142899345479614469_twitter,0
seconds,1142899345479614469_twitter,0
faggot,1142899345479614469_twitter,1
theres,1188492390442487808_twitter,0
silence,1188492390442487808_twitter,0
fuck,1188492390442487808_twitter,0
<user>,1171472139720937475_twitter,0
club,1171472139720937475_twitter,0
tho,1171472139720937475_twitter,0
stripper,1171472139720937475_twitter,0
hoes,1171472139720937475_twitter,0
hoe,1082463145191530496_twitter,0
ah,17464469_gab,0
shit,17464469_gab,0
forgot,17464469_gab,0
sheboon,17464469_gab,1
stole,17464469_gab,0
idea,17464469_gab,0
person,17464469_gab,0
god,17464469_gab,0
woman,17464469_gab,0
anything,17464469_gab,0
steal,17464469_gab,0
everything,17464469_gab,0
word,15481820_gab,1
nigger,15481820_gab,1
slurs,15481820_gab,0
dad,15481820_gab,0
told,15481820_gab,0
stories,15481820_gab,0
w,15481820_gab,0
guys,15481820_gab,0
jigaboo,15481820_gab,1
jones,15481820_gab,0
mom,15481820_gab,0
blacks,15481820_gab,0
jews,15481820_gab,0
jewish,15481820_gab,0
<user>,15481820_gab,0
pc,15481820_gab,0
part,15481820_gab,0
pakis,6309991_gab,1
favorite,6309991_gab,0
clothing,6309991_gab,0
brand,6309991_gab,0
worry,22358188_gab,0
uk,22358188_gab,0
cannot,22358188_gab,0
afford,22358188_gab,0
house,22358188_gab,0
oh,22358188_gab,0
look,22358188_gab,0
london,22358188_gab,0
muzzie,22358188_gab,1
family,22358188_gab,0
security,1178721668782575616_twitter,0
council,1178721668782575616_twitter,0
nations,1178721668782575616_twitter,0
division,1178721668782575616_twitter,0
muslim,1178721668782575616_twitter,0
lands,1178721668782575616_twitter,0
others,1178721668782575616_twitter,0
amber,1179103843025424384_twitter,0
shot,1179103843025424384_twitter,0
man,1179103843025424384_twitter,0
place,1179103843025424384_twitter,0
bitch,1179103843025424384_twitter,1
justice,1179103843025424384_twitter,0
jean,1179103843025424384_twitter,0
negress,20448576_gab,1
dumb,20448576_gab,0
fuck,20448576_gab,1
chance,20448576_gab,0
anything,20448576_gab,0
size,20448576_gab,0
dick,20448576_gab,0
shop,1179096686775414784_twitter,0
slut,1179096686775414784_twitter,0
nigga,1179096686775414784_twitter,0
sense,1179096686775414784_twitter,0
told,1179062627319848960_twitter,0
dat,1179062627319848960_twitter,0
bitch,1179062627319848960_twitter,1
right,1179062627319848960_twitter,0
left,1179062627319848960_twitter,0
fuck,20317635_gab,0
kike,20317635_gab,1
cunt,20317635_gab,1
thing,20317635_gab,0
cock,20317635_gab,1
throat,20317635_gab,0
talk,20317635_gab,0
<user>,1179052732658995200_twitter,0
everything,1179052732658995200_twitter,0
rape,1179052732658995200_twitter,0
culture,1179052732658995200_twitter,0
toxic,1179052732658995200_twitter,0
disagree,1179052732658995200_twitter,0
view,1179052732658995200_twitter,0
hold,1179052732658995200_twitter,0
hope,1179052732658995200_twitter,0
people,1178668370209771522_twitter,1
shithole,1178668370209771522_twitter,1
countries,1178668370209771522_twitter,1
<user>,1178870724573978625_twitter,0
countries,1178870724573978625_twitter,0
trump,1178870724573978625_twitter,0
doubt,1178870724573978625_twitter,0
pm,1178870724573978625_twitter,0
ass,1178870724573978625_twitter,0
help,1178870724573978625_twitter,0
trump,19206277_gab,0
kike,19206277_gab,1
idea,19206277_gab,0
co,1179105723831050240_twitter,0
faggots,1179105723831050240_twitter,0
kill,1179105723831050240_twitter,0
oh,1179105723831050240_twitter,0
god,1179105723831050240_twitter,0
<user>,1178589856466968581_twitter,0
rape,1178589856466968581_twitter,0
culture,1178589856466968581_twitter,0
non,1178589856466968581_twitter,0
understand,1178589856466968581_twitter,0
males,1178589856466968581_twitter,0
face,1178589856466968581_twitter,0
anything,1178589856466968581_twitter,0
people,24241045_gab,0
evil,24241045_gab,0
muzrat,24241045_gab,1
cult,24241045_gab,0
gov,24241045_gab,0
wonder,25290089_gab,0
dinner,25290089_gab,0
today,25290089_gab,0
fish,25290089_gab,0
think,25290089_gab,0
bald,20179103_gab,1
dyke,20179103_gab,1
want,15724226_gab,0
jack,15724226_gab,0
gay,15724226_gab,0
msm,15724226_gab,0
need,15724226_gab,0
dindu,15724226_gab,1
homo,15724226_gab,1
violence,15724226_gab,0
drop,15724226_gab,0
chicago,15724226_gab,0
gays,15724226_gab,0
fat,15724226_gab,0
cash,15724226_gab,0
day,15724226_gab,0
media,15724226_gab,0
queers,15724226_gab,1
wake,15724226_gab,0
questions,15724226_gab,0
<user>,4321340_gab,0
lets,4321340_gab,0
kike,4321340_gab,1
tweet,4321340_gab,0
name,4321340_gab,0
photo,4321340_gab,0
world,4321340_gab,0
found,27652218_gab,0
degenerate,27652218_gab,0
gab,27652218_gab,0
joke,27652218_gab,0
porn,27652218_gab,0
<user>,27652218_gab,0
diversity,27652218_gab,1
kike,27652218_gab,1
hiding,27652218_gab,0
shoes,1179082498304888833_twitter,0
clean,1179082498304888833_twitter,0
<user>,1178163327928807426_twitter,0
account,1178163327928807426_twitter,0
nobody,1178163327928807426_twitter,0
names,1178163327928807426_twitter,0
kid,1178163327928807426_twitter,0
trailer,1178163327928807426_twitter,1
trash,1178163327928807426_twitter,1
da,1179094652139556864_twitter,0
william,1179094652139556864_twitter,0
queer,1179094652139556864_twitter,0
degree,1179094652139556864_twitter,0
lgbt,1179094652139556864_twitter,0
<censored>,1179000518242422784_twitter,0
bitch,1179000518242422784_twitter,1
look,1179000518242422784_twitter,0
west,1178777366195298304_twitter,0
africa,1178777366195298304_twitter,0
labels,1178777366195298304_twitter,0
people,1178777366195298304_twitter,0
self,1178777366195298304_twitter,0
abt,1178777366195298304_twitter,0
land,1178777366195298304_twitter,0
b,1178777366195298304_twitter,0
c,1178777366195298304_twitter,0
ass,1178777366195298304_twitter,0
aka,1178777366195298304_twitter,0
caucasians,1178777366195298304_twitter,1
right,1179079786225967105_twitter,0
boy,1179079786225967105_twitter,0
fuck,1185640897091919873_twitter,0
hoes,1185640897091919873_twitter,1
year,1081082371913465861_twitter,0
r,1081082371913465861_twitter,0
sick,1081082371913465861_twitter,0
nigger,1081082371913465861_twitter,1
sexy,1184949747087499264_twitter,0
feet,1184949747087499264_twitter,0
movies,1184949747087499264_twitter,0
video,1184949747087499264_twitter,0
top,1184949747087499264_twitter,0
women,1166424907217027072_twitter,0
paid,1166424907217027072_twitter,0
sun,1170475669530271744_twitter,0
nuts,1170475669530271744_twitter,0
set,1170475669530271744_twitter,0
wave,1125244030948921344_twitter,0
grow,1125244030948921344_twitter,0
dumbass,1125244030948921344_twitter,0
nigga,1125244030948921344_twitter,0
love,14549463_gab,0
pro,14549463_gab,0
jack,14549463_gab,0
fuck,14549463_gab,0
nigger,14549463_gab,1
communist,14549463_gab,0
party,14549463_gab,0
jews,14549463_gab,0
look,14549463_gab,0
history,14549463_gab,0
ok,14549463_gab,0
altright,14549463_gab,0
nationalist,14549463_gab,0
immigrant,1178774770428461057_twitter,0
show,1178774770428461057_twitter,0
things,1178774770428461057_twitter,0
kids,1178774770428461057_twitter,0
thing,1178774770428461057_twitter,0
tell,1178665603302858752_twitter,0
nigga,1178665603302858752_twitter,0
hit,1178665603302858752_twitter,0
u,1178665603302858752_twitter,0
become,1178665603302858752_twitter,0
bitch,1178665603302858752_twitter,0
boy,1178665603302858752_twitter,0
niggers,1178763845369597952_twitter,1
blow,1178763845369597952_twitter,0
mind,1178763845369597952_twitter,0
bitches,1179070345912950785_twitter,0
gay,1179070345912950785_twitter,0
dyke,1179070345912950785_twitter,0
u,1178765634265636864_twitter,0
nigger,16135672_gab,1
<user>,1178222483314479107_twitter,0
love,1178222483314479107_twitter,0
wanna,1179086941037453314_twitter,0
start,1179086941037453314_twitter,0
twitter,1179086941037453314_twitter,0
beef,1179086941037453314_twitter,0
christian,1179086941037453314_twitter,0
mom,1179086941037453314_twitter,0
kinda,1179104508640559104_twitter,0
wanna,1179104508640559104_twitter,0
kill,1179104508640559104_twitter,0
mean,1179104508640559104_twitter,0
people,1179104508640559104_twitter,0
<user>,1178393514364805125_twitter,0
obama,1178393514364805125_twitter,0
mother,1178393514364805125_twitter,0
anything,1178393514364805125_twitter,0
case,1178393514364805125_twitter,0
racism,1178393514364805125_twitter,0
caucasians,1178393514364805125_twitter,0
thrown,1178393514364805125_twitter,0
side,1178393514364805125_twitter,0
barry,1178393514364805125_twitter,0
king,1178393514364805125_twitter,0
love,1179036265573826565_twitter,0
idea,1179036265573826565_twitter,0
feminism,1179036265573826565_twitter,0
women,1179036265573826565_twitter,0
thought,1179036265573826565_twitter,0
half,1179036265573826565_twitter,0
dykes,1179036265573826565_twitter,0
shut,1179036265573826565_twitter,0
day,1179036265573826565_twitter,0
living,1179036265573826565_twitter,0
farm,1179036265573826565_twitter,0
gf,1179036265573826565_twitter,0
<user>,1179043438131417088_twitter,0
muslim,1179043438131417088_twitter,0
refugee,1179043438131417088_twitter,0
india,1179043438131417088_twitter,0
bangladesh,1179043438131417088_twitter,0
pakistan,1179043438131417088_twitter,0
r,1179043438131417088_twitter,0
states,1179043438131417088_twitter,0
isnt,1179043438131417088_twitter,0
muslims,1179043438131417088_twitter,0
country,1179043438131417088_twitter,0
asap,1179043438131417088_twitter,0
safety,1179043438131417088_twitter,0
look,1178221067720105986_twitter,0
fuck,1178221067720105986_twitter,0
plane,1178221067720105986_twitter,0
shoes,1178221067720105986_twitter,0
socks,1178221067720105986_twitter,0
yo,1178221067720105986_twitter,0
gay,1178221067720105986_twitter,0
ass,1178221067720105986_twitter,0
faggot,1178221067720105986_twitter,1
everyone,4813870_gab,0
duck,4813870_gab,0
search,4813870_gab,0
track,4813870_gab,0
globalist,4813870_gab,0
queers,4813870_gab,0
quick,4813870_gab,0
results,4813870_gab,0
brave,4813870_gab,0
boycott,4813870_gab,0
<user>,1179074521782816768_twitter,0
cares,1179074521782816768_twitter,0
oh,1179074521782816768_twitter,0
look,1179074521782816768_twitter,0
person,1179074521782816768_twitter,0
complain,1179074521782816768_twitter,0
wow,1179074521782816768_twitter,0
job,1179074521782816768_twitter,0
<user>,1179044844129394698_twitter,0
alien,1179044844129394698_twitter,0
<user>,1179080956004769795_twitter,0
yeah,1179080956004769795_twitter,0
redneck,1179080956004769795_twitter,0
society,1179080956004769795_twitter,0
sports,1179080956004769795_twitter,0
exist,1179080956004769795_twitter,0
lil,1178609040341049345_twitter,0
ass,1178609040341049345_twitter,0
home,1178609040341049345_twitter,0
nigger,19227442_gab,1
tbh,19227442_gab,0
<user>,1178820639886626817_twitter,0
hate,1178820639886626817_twitter,0
<user>,1179101133488283649_twitter,0
mr,1179101133488283649_twitter,0
action,1179101133488283649_twitter,0
president,1179101133488283649_twitter,0
stop,1179101133488283649_twitter,0
harassment,1179101133488283649_twitter,0
idc,1178694026611937281_twitter,0
grab,1178694026611937281_twitter,0
woman,1178694026611937281_twitter,0
